日期,方向,結算日,ATR,停損,停利,進場價,出場原因,損益點數,淨損益(元),年份
2016-10-11,空,,108,43,163,9291,尾盤出場,102.0,990,2016
2016-10-12,多,,96,38,144,9198,尾盤出場,62.0,590,2016
2016-10-13,空,,100,40,149,9247,移動停利,48.0,450,2016
2016-10-14,空,,97,39,146,9172,尾盤出場,4.0,10,2016
2016-10-17,空,,99,40,149,9136,移動停利,56.0,530,2016
2016-10-18,多,,99,40,149,9185,移動停利,11.0,80,2016
2016-10-19,多,是,99,40,149,9238,尾盤出場,41.0,380,2016
2016-10-20,多,,94,37,140,9269,尾盤出場,9.0,60,2016
2016-10-21,多,,90,36,135,9275,移動停利,27.0,240,2016
2016-10-28,空,,90,36,134,9284,尾盤出場,4.0,10,2016
2016-11-09,空,,107,43,160,9204,停利,160.0,1570,2016
2016-11-10,多,,120,48,180,9186,尾盤出場,-9.0,-120,2016
2016-11-11,空,,132,53,198,8996,移動停利,26.0,230,2016
2016-11-14,空,,134,53,200,8921,移動停利,24.0,210,2016
2016-11-16,空,是,136,54,204,8984,尾盤出場,0.0,-30,2016
2016-11-17,空,,138,55,207,8935,尾盤出場,-25.0,-280,2016
2016-11-18,多,,135,54,202,8982,尾盤出場,8.0,50,2016
2016-11-21,多,,134,54,201,8991,尾盤出場,26.0,230,2016
2016-11-22,多,,135,54,202,9072,尾盤出場,68.0,650,2016
2016-11-24,空,,133,53,200,9149,移動停利,12.0,90,2016
2016-11-25,多,,128,51,192,9150,移動停利,22.0,190,2016
2016-11-28,多,,130,52,195,9165,移動停利,63.0,600,2016
2016-11-29,空,,103,41,155,9217,尾盤出場,15.0,120,2016
2016-11-30,多,,89,36,134,9222,停損,-36.0,-390,2016
2017-06-26,多,,96,38,144,10219,停利,144.0,1410,2017
2017-06-28,空,,102,41,153,10302,移動停利,35.0,320,2017
2017-06-29,空,,104,42,156,10324,移動停利,44.0,410,2017
2017-06-30,多,,105,42,158,10229,尾盤出場,23.0,200,2017
2017-07-03,多,,107,43,160,10274,停損,-43.0,-460,2017
2017-07-04,空,,104,41,155,10278,尾盤出場,63.0,600,2017
2017-07-05,空,,109,44,163,10214,移動停利,23.0,200,2017
2017-07-07,空,,106,42,159,10218,尾盤出場,15.0,120,2017
2017-07-10,空,,102,41,154,10213,移動停利,13.0,100,2017
2017-07-11,多,,105,42,158,10259,尾盤出場,85.0,820,2017
2017-07-12,多,,95,38,143,10355,尾盤出場,-15.0,-180,2017
2017-07-13,多,,99,40,148,10410,尾盤出場,10.0,70,2017
2017-08-04,多,,155,62,232,10419,尾盤出場,21.0,180,2017
2017-08-07,多,,158,63,237,10495,尾盤出場,34.0,310,2017
2017-08-09,空,,155,62,233,10455,尾盤出場,-1.0,-40,2017
2017-08-10,空,,163,65,244,10473,移動停利,145.0,1420,2017
2017-08-14,空,,171,68,256,10333,移動停利,57.0,540,2017
2017-08-16,多,是,167,67,251,10290,尾盤出場,-35.0,-380,2017
2017-08-17,多,,164,66,246,10273,尾盤出場,24.0,210,2017
2017-08-21,空,,165,66,248,10244,尾盤出場,-26.0,-290,2017
2017-08-22,多,,165,66,247,10332,尾盤出場,17.0,140,2017
2017-08-23,空,,96,38,143,10385,尾盤出場,26.0,230,2017
2017-08-24,多,,99,39,148,10385,尾盤出場,63.0,600,2017
2017-08-25,多,,96,38,144,10478,尾盤出場,9.0,60,2017
2017-08-28,多,,94,38,141,10473,移動停利,22.0,190,2017
2017-08-29,空,,92,37,139,10441,尾盤出場,-26.0,-290,2017
2017-09-25,空,,94,38,141,10413,移動停利,78.0,750,2017
2017-09-26,空,,95,38,142,10289,尾盤出場,23.0,200,2017
2017-09-27,多,,94,37,140,10302,尾盤出場,26.0,230,2017
2017-09-28,空,,94,38,141,10330,移動停利,44.0,410,2017
2017-09-29,空,,91,37,137,10292,尾盤出場,-26.0,-290,2017
2017-09-30,多,,93,37,139,10366,尾盤出場,14.0,110,2017
2017-10-02,多,,92,37,138,10411,尾盤出場,38.0,350,2017
2017-10-05,多,,91,36,137,10461,尾盤出場,45.0,420,2017
2017-10-11,多,,91,36,136,10580,移動停利,48.0,450,2017
2017-10-12,多,,89,36,134,10661,尾盤出場,36.0,330,2017
2017-12-05,空,,89,36,134,10583,尾盤出場,13.0,100,2017
2017-12-06,空,,99,40,149,10530,停利,149.0,1460,2017
2017-12-07,空,,100,40,149,10378,移動停利,12.0,90,2017
2017-12-08,空,,100,40,151,10380,移動停利,24.0,210,2017
2017-12-11,多,,99,40,148,10439,尾盤出場,41.0,380,2017
2017-12-12,空,,101,40,151,10467,移動停利,61.0,580,2017
2017-12-13,多,,101,40,152,10447,尾盤出場,5.0,20,2017
2017-12-14,多,,109,43,163,10529,移動停利,33.0,300,2017
2017-12-15,空,,108,43,162,10502,移動停利,61.0,580,2017
2017-12-19,空,,111,45,167,10503,尾盤出場,47.0,440,2017
2017-12-20,多,是,104,41,155,10488,尾盤出場,10.0,70,2017
2017-12-21,多,,96,38,144,10494,移動停利,25.0,220,2017
2017-12-22,空,,94,38,141,10495,停損,-38.0,-410,2017
2018-01-25,多,,92,37,139,11158,移動停利,93.0,900,2018
2018-01-26,空,,96,38,144,11150,移動停利,51.0,480,2018
2018-01-30,多,,101,40,151,11170,停損,-40.0,-430,2018
2018-01-31,多,,105,42,157,11068,移動停利,56.0,530,2018
2018-02-01,多,,105,42,158,11131,移動停利,48.0,450,2018
2018-02-02,空,,108,43,162,11083,移動停利,22.0,190,2018
2018-02-05,空,,122,49,183,10880,移動停利,12.0,90,2018
2018-02-06,空,,165,66,248,10580,停利,248.0,2450,2018
2018-02-07,空,,176,70,264,10572,尾盤出場,52.0,490,2018
2018-02-08,空,,177,71,266,10525,尾盤出場,5.0,20,2018
2018-02-09,多,,197,79,296,10210,尾盤出場,146.0,1430,2018
2018-02-21,多,是,211,84,316,10644,尾盤出場,61.0,580,2018
2018-02-22,空,,208,83,311,10631,移動停利,18.0,150,2018
2018-02-23,多,,212,85,317,10706,尾盤出場,80.0,770,2018
2018-02-27,空,,211,84,317,10882,尾盤出場,92.0,890,2018
2018-03-05,多,,221,89,332,10717,停損,-89.0,-920,2018
2018-03-06,多,,213,85,320,10761,尾盤出場,27.0,240,2018
2018-03-08,多,,163,65,244,10788,尾盤出場,40.0,370,2018
2018-03-09,空,,162,65,242,10892,移動停利,45.0,420,2018
2018-03-12,多,,145,58,217,10980,尾盤出場,42.0,390,2018
2018-03-13,多,,145,58,217,11031,尾盤出場,68.0,650,2018
2018-03-14,空,,130,52,195,11037,移動停利,14.0,110,2018
2018-03-15,多,,128,51,192,11005,移動停利,43.0,400,2018
2018-03-16,空,,125,50,187,11021,移動停利,60.0,570,2018
2018-03-19,多,,125,50,188,10988,尾盤出場,36.0,330,2018
2018-03-20,多,,121,48,182,10976,尾盤出場,37.0,340,2018
2018-03-21,多,是,112,45,168,11035,移動停利,18.0,150,2018
2018-03-22,多,,112,45,168,11058,移動停利,44.0,410,2018
2018-03-26,多,,122,49,183,10730,尾盤出場,111.0,1080,2018
2018-03-27,多,,125,50,187,10953,尾盤出場,36.0,330,2018
2018-03-28,空,,128,51,192,10872,尾盤出場,55.0,520,2018
2018-03-30,多,,126,50,189,10933,尾盤出場,-15.0,-180,2018
2018-03-31,空,,122,49,184,10940,尾盤出場,16.0,130,2018
2018-04-02,多,,124,49,185,10937,停損,-49.0,-520,2018
2018-04-03,空,,127,51,190,10752,停損,-51.0,-540,2018
2018-04-09,多,,127,51,191,10898,尾盤出場,5.0,20,2018
2018-04-10,多,,131,52,196,10882,移動停利,91.0,880,2018
2018-04-11,多,,130,52,195,10970,尾盤出場,8.0,50,2018
2018-04-12,空,,134,54,201,10991,移動停利,66.0,630,2018
2018-04-13,多,,127,51,191,10979,停損,-51.0,-540,2018
2018-04-16,空,,113,45,169,10950,移動停利,22.0,190,2018
2018-04-17,空,,112,45,169,10951,移動停利,116.0,1130,2018
2018-04-18,空,是,110,44,165,10837,移動停利,28.0,250,2018
2018-04-19,多,,107,43,160,10891,尾盤出場,77.0,740,2018
2018-04-20,空,,114,46,171,10805,尾盤出場,21.0,180,2018
2018-04-23,空,,112,45,168,10712,尾盤出場,20.0,170,2018
2018-04-24,空,,120,48,180,10658,移動停利,91.0,880,2018
2018-04-26,空,,121,49,182,10597,尾盤出場,122.0,1190,2018
2018-04-27,空,,119,47,178,10538,移動停利,35.0,320,2018
2018-04-30,多,,117,47,176,10607,尾盤出場,46.0,430,2018
2018-05-02,空,,118,47,177,10630,尾盤出場,23.0,200,2018
2018-05-03,空,,118,47,177,10535,移動停利,27.0,240,2018
2018-05-04,多,,119,48,178,10508,尾盤出場,14.0,110,2018
2018-05-08,多,,116,46,173,10605,尾盤出場,63.0,600,2018
2018-05-09,多,,112,45,167,10689,移動停利,22.0,190,2018
2018-05-10,多,,107,43,161,10743,尾盤出場,20.0,170,2018
2018-05-11,多,,101,40,151,10827,尾盤出場,33.0,300,2018
2018-05-14,多,,101,40,152,10927,尾盤出場,28.0,250,2018
2018-05-15,空,,98,39,147,10939,尾盤出場,75.0,720,2018
2018-05-16,多,是,95,38,142,10859,移動停利,25.0,220,2018
2018-05-17,空,,91,37,137,10915,移動停利,54.0,510,2018
2018-05-18,空,,90,36,135,10830,尾盤出場,11.0,80,2018
2018-05-21,多,,92,37,138,10885,尾盤出場,79.0,760,2018
2018-05-22,多,,93,37,139,10970,停損,-37.0,-400,2018
2018-05-23,空,,94,38,142,10926,移動停利,50.0,470,2018
2018-05-24,多,,94,38,141,10890,停損,-38.0,-410,2018
2018-05-25,多,,92,37,138,10928,停損,-37.0,-400,2018
2018-05-28,多,,90,36,135,10987,尾盤出場,-4.0,-70,2018
2018-05-29,空,,91,37,137,10960,移動停利,36.0,330,2018
2018-05-30,空,,98,39,148,10823,移動停利,42.0,390,2018
2018-05-31,多,,98,39,147,10848,尾盤出場,19.0,160,2018
2018-06-01,多,,96,38,144,10864,移動停利,30.0,270,2018
2018-06-04,多,,102,41,152,10995,尾盤出場,90.0,870,2018
2018-06-05,空,,103,41,154,11091,移動停利,36.0,330,2018
2018-06-06,多,,105,42,158,11113,尾盤出場,85.0,820,2018
2018-06-08,空,,104,42,157,11185,尾盤出場,61.0,580,2018
2018-06-11,空,,104,41,155,11145,尾盤出場,18.0,150,2018
2018-06-14,空,,107,43,161,11072,尾盤出場,86.0,830,2018
2018-06-15,多,,111,45,167,11014,尾盤出場,40.0,370,2018
2018-06-19,空,,118,47,178,10920,移動停利,21.0,180,2018
2018-06-20,空,是,114,45,170,10895,移動停利,25.0,220,2018
2018-06-21,空,,125,50,187,10705,尾盤出場,-2.0,-50,2018
2018-06-22,空,,128,51,192,10622,移動停利,21.0,180,2018
2018-06-25,空,,120,48,181,10611,尾盤出場,26.0,230,2018
2018-06-26,多,,122,49,184,10575,尾盤出場,20.0,170,2018
2018-06-27,空,,119,47,178,10582,尾盤出場,27.0,240,2018
2018-06-29,多,,123,49,184,10542,尾盤出場,136.0,1330,2018
2018-07-02,多,,125,50,188,10681,移動停利,18.0,150,2018
2018-07-03,多,,131,52,196,10665,移動停利,32.0,290,2018
2018-07-04,多,,129,52,194,10618,尾盤出場,1.0,-20,2018
2018-07-05,空,,128,51,192,10616,移動停利,52.0,490,2018
2018-07-06,空,,130,52,195,10528,移動停利,94.0,910,2018
2018-07-09,多,,127,51,190,10626,尾盤出場,37.0,340,2018
2018-07-11,空,,117,47,176,10603,停損,-47.0,-500,2018
2018-07-12,多,,119,47,178,10646,尾盤出場,94.0,910,2018
2018-07-13,多,,121,48,181,10811,尾盤出場,37.0,340,2018
2018-07-16,空,,118,47,177,10848,尾盤出場,36.0,330,2018
2018-07-17,空,,116,46,174,10793,移動停利,17.0,140,2018
2018-07-18,多,是,117,47,175,10833,尾盤出場,11.0,80,2018
2018-07-19,空,,114,46,172,10749,尾盤出場,28.0,250,2018
2018-07-20,多,,116,46,173,10810,移動停利,17.0,140,2018
2018-07-24,空,,110,44,165,10817,停損,-44.0,-470,2018
2018-07-25,多,,102,41,154,10871,尾盤出場,-6.0,-90,2018
2018-07-26,多,,97,39,145,10916,停損,-39.0,-420,2018
2018-07-27,多,,92,37,139,10932,尾盤出場,60.0,570,2018
2018-07-30,多,,92,37,137,10991,停損,-37.0,-400,2018
2018-08-03,多,,91,36,136,10949,尾盤出場,19.0,160,2018
2018-08-06,多,,92,37,138,11007,停損,-37.0,-400,2018
2018-08-13,空,,96,38,144,10893,停利,144.0,1410,2018
2018-08-15,空,是,105,42,157,10818,移動停利,102.0,990,2018
2018-08-17,空,,110,44,166,10694,尾盤出場,35.0,320,2018
2018-08-21,多,,111,45,167,10703,尾盤出場,65.0,620,2018
2018-08-22,多,,102,41,154,10766,尾盤出場,-5.0,-80,2018
2018-08-23,多,,101,40,152,10796,移動停利,26.0,230,2018
2018-08-24,空,,104,41,155,10808,移動停利,60.0,570,2018
2018-08-27,多,,107,43,161,10864,尾盤出場,21.0,180,2018
2018-08-28,多,,107,43,160,10949,移動停利,11.0,80,2018
2018-08-29,多,,108,43,162,10985,尾盤出場,56.0,530,2018
2018-08-30,多,,111,44,167,11097,移動停利,18.0,150,2018
2018-08-31,空,,97,39,146,10970,停損,-39.0,-420,2018
2018-09-03,空,,101,40,151,11009,移動停利,56.0,530,2018
2018-09-04,空,,95,38,143,10955,停損,-38.0,-410,2018
2018-09-05,多,,90,36,135,10992,停損,-36.0,-390,2018
2018-09-06,空,,90,36,135,10907,移動停利,22.0,190,2018
2018-09-07,空,,93,37,139,10845,移動停利,22.0,190,2018
2018-09-10,空,,98,39,146,10862,移動停利,117.0,1140,2018
2018-09-11,空,,99,40,149,10739,移動停利,37.0,340,2018
2018-09-12,空,,99,40,149,10750,移動停利,43.0,400,2018
2018-09-13,多,,96,38,144,10763,停損,-38.0,-410,2018
2018-09-14,多,,101,40,151,10811,尾盤出場,69.0,660,2018
2018-09-17,空,,99,40,148,10851,尾盤出場,27.0,240,2018
2018-09-18,空,,97,39,145,10772,尾盤出場,-10.0,-130,2018
2018-09-19,多,是,95,38,143,10841,尾盤出場,32.0,290,2018
2018-09-21,多,,97,39,146,10915,尾盤出場,54.0,510,2018
2018-09-25,多,,97,39,145,10964,尾盤出場,12.0,90,2018
2018-09-26,多,,94,38,142,10966,尾盤出場,6.0,30,2018
2018-09-27,多,,94,37,140,10955,移動停利,36.0,330,2018
2018-09-28,空,,95,38,143,11005,移動停利,64.0,610,2018
2018-10-02,空,,91,36,137,10991,尾盤出場,113.0,1100,2018
2018-10-03,空,,90,36,135,10874,尾盤出場,20.0,170,2018
2018-10-04,空,,97,39,145,10802,尾盤出場,105.0,1020,2018
2018-10-05,空,,104,41,155,10654,停利,155.0,1520,2018
2018-10-09,空,,107,43,160,10484,移動停利,10.0,70,2018
2018-10-11,空,,159,64,239,9861,尾盤出場,192.0,1890,2018
2018-10-12,多,,179,72,269,9765,尾盤出場,216.0,2130,2018
2018-10-15,空,,177,71,265,9865,尾盤出場,-2.0,-50,2018
2018-10-16,多,,182,73,273,9901,移動停利,71.0,680,2018
2018-10-18,空,,193,77,290,9923,尾盤出場,42.0,390,2018
2018-10-19,多,,197,79,295,9810,尾盤出場,94.0,910,2018
2018-10-22,多,,207,83,311,9822,尾盤出場,116.0,1130,2018
2018-10-23,空,,213,85,319,9780,尾盤出場,52.0,490,2018
2018-10-24,空,,220,88,330,9748,移動停利,105.0,1020,2018
2018-10-26,空,,227,91,341,9525,移動停利,166.0,1630,2018
2018-10-29,空,,227,91,341,9502,移動停利,54.0,510,2018
2018-10-30,多,,230,92,345,9525,移動停利,19.0,160,2018
2018-10-31,多,,187,75,280,9609,移動停利,90.0,870,2018
2018-11-01,多,,168,67,253,9751,移動停利,56.0,530,2018
2018-11-05,多,,169,68,253,9805,尾盤出場,10.0,70,2018
2018-11-06,空,,166,66,249,9846,尾盤出場,73.0,700,2018
2018-11-07,多,,166,66,249,9813,移動停利,54.0,510,2018
2018-11-09,空,,162,65,243,9877,移動停利,103.0,1000,2018
2018-11-12,多,,156,62,233,9772,移動停利,72.0,690,2018
2018-11-15,空,,140,56,210,9783,移動停利,55.0,520,2018
2018-11-16,空,,142,57,213,9862,尾盤出場,78.0,750,2018
2018-11-19,多,,139,56,209,9823,尾盤出場,-4.0,-70,2018
2018-11-20,空,,131,53,197,9743,尾盤出場,7.0,40,2018
2018-11-21,多,是,132,53,199,9673,尾盤出場,70.0,670,2018
2018-11-22,空,,130,52,196,9745,尾盤出場,31.0,280,2018
2018-11-23,空,,130,52,194,9708,移動停利,75.0,720,2018
2018-11-26,多,,137,55,206,9697,尾盤出場,73.0,700,2018
2018-11-27,空,,138,55,207,9706,移動停利,42.0,390,2018
2018-11-28,多,,138,55,206,9794,尾盤出場,77.0,740,2018
2018-11-29,空,,135,54,202,9958,尾盤出場,80.0,770,2018
2018-11-30,空,,132,53,198,9895,尾盤出場,40.0,370,2018
2018-12-03,多,,133,53,200,10022,移動停利,114.0,1110,2018
2018-12-04,空,,135,54,202,10058,尾盤出場,18.0,150,2018
2018-12-06,空,,146,58,219,9784,移動停利,136.0,1330,2018
2018-12-07,多,,148,59,222,9741,尾盤出場,7.0,40,2018
2018-12-11,多,,148,59,223,9655,移動停利,13.0,100,2018
2018-12-12,多,,154,61,230,9784,尾盤出場,29.0,260,2018
2018-12-14,空,,147,59,221,9736,移動停利,40.0,370,2018
2018-12-17,多,,146,58,219,9794,移動停利,12.0,90,2018
2018-12-18,空,,142,57,214,9706,尾盤出場,-11.0,-140,2018
2018-12-19,多,是,138,55,206,9769,尾盤出場,-1.0,-40,2018
2018-12-20,空,,143,57,214,9631,尾盤出場,-6.0,-90,2018
2018-12-21,空,,129,52,194,9605,移動停利,29.0,260,2018
2018-12-24,空,,119,48,178,9592,尾盤出場,-24.0,-270,2018
2018-12-26,空,,118,47,177,9518,尾盤出場,70.0,670,2018
2018-12-27,多,,119,47,178,9599,移動停利,36.0,330,2018
2018-12-28,多,,118,47,176,9650,尾盤出場,19.0,160,2018
2019-01-02,空,,126,50,189,9734,停利,189.0,1860,2019
2019-01-03,空,,128,51,192,9470,移動停利,17.0,140,2019
2019-01-04,空,,125,50,187,9355,移動停利,30.0,270,2019
2019-01-07,多,,133,53,200,9559,尾盤出場,9.0,60,2019
2019-01-09,多,,141,56,212,9635,移動停利,100.0,970,2019
2019-01-11,多,,133,53,199,9772,移動停利,11.0,80,2019
2019-01-14,空,,133,53,200,9726,移動停利,46.0,430,2019
2019-01-15,多,,139,56,209,9749,移動停利,48.0,450,2019
2019-01-16,多,是,128,51,192,9790,尾盤出場,-6.0,-90,2019
2019-01-17,空,,128,51,191,9772,移動停利,31.0,280,2019
2019-01-18,多,,119,48,178,9830,尾盤出場,-11.0,-140,2019
2019-01-21,多,,122,49,183,9903,尾盤出場,-40.0,-430,2019
2019-01-23,空,,103,41,154,9816,尾盤出場,-1.0,-40,2019
2019-01-24,多,,98,39,146,9842,尾盤出場,19.0,160,2019
2019-01-25,多,,91,36,136,9944,尾盤出場,23.0,200,2019
2019-02-21,多,,92,37,138,10269,尾盤出場,50.0,470,2019
2019-02-22,多,,93,37,139,10280,尾盤出場,26.0,230,2019
2019-02-26,空,,89,36,134,10369,尾盤出場,17.0,140,2019
2019-03-04,空,,91,36,136,10344,移動停利,48.0,450,2019
2019-03-29,空,,91,36,136,10548,移動停利,52.0,490,2019
2019-04-11,多,,93,37,139,10874,停損,-37.0,-400,2019
2019-04-12,空,,92,37,138,10811,尾盤出場,8.0,50,2019
2019-04-15,多,,91,37,137,10882,尾盤出場,-5.0,-80,2019
2019-05-03,多,,91,36,136,10994,尾盤出場,98.0,950,2019
2019-05-06,空,,104,41,156,10925,移動停利,84.0,810,2019
2019-05-07,多,,109,43,163,10932,移動停利,44.0,410,2019
2019-05-09,空,,116,47,175,10809,移動停利,73.0,700,2019
2019-05-10,空,,124,50,186,10731,移動停利,44.0,410,2019
2019-05-13,空,,132,53,198,10673,尾盤出場,98.0,950,2019
2019-05-15,多,是,139,55,208,10544,移動停利,42.0,390,2019
2019-05-16,空,,141,56,211,10532,尾盤出場,43.0,400,2019
2019-05-17,空,,143,57,214,10546,尾盤出場,132.0,1290,2019
2019-05-20,空,,143,57,215,10432,尾盤出場,0.0,-30,2019
2019-05-21,多,,147,59,220,10412,尾盤出場,76.0,730,2019
2019-05-22,多,,144,58,216,10487,尾盤出場,-8.0,-110,2019
2019-05-23,空,,149,60,224,10381,移動停利,76.0,730,2019
2019-05-27,空,,133,53,200,10347,移動停利,43.0,400,2019
2019-05-30,多,,117,47,176,10312,移動停利,38.0,350,2019
2019-05-31,多,,116,46,174,10352,移動停利,121.0,1180,2019
2019-06-03,空,,111,45,167,10422,移動停利,36.0,330,2019
2019-06-04,空,,110,44,166,10454,尾盤出場,41.0,380,2019
2019-06-06,空,,106,43,159,10372,尾盤出場,4.0,10,2019
2019-06-10,多,,114,46,171,10492,移動停利,31.0,280,2019
2019-06-11,多,,111,44,167,10562,移動停利,36.0,330,2019
2019-06-12,多,,110,44,165,10589,尾盤出場,3.0,0,2019
2019-06-13,多,,103,41,154,10564,停損,-41.0,-440,2019
2019-06-14,空,,100,40,151,10524,尾盤出場,-5.0,-80,2019
2019-06-17,多,,100,40,151,10493,尾盤出場,53.0,500,2019
2019-06-19,多,是,108,43,162,10689,移動停利,18.0,150,2019
2019-06-21,空,,110,44,165,10622,尾盤出場,37.0,340,2019
2019-06-24,空,,109,43,163,10590,移動停利,17.0,140,2019
2019-06-25,空,,110,44,166,10608,尾盤出場,68.0,650,2019
2019-06-26,空,,107,43,160,10518,尾盤出場,10.0,70,2019
2019-06-27,多,,109,44,164,10555,移動停利,67.0,640,2019
2019-06-28,空,,101,41,152,10607,尾盤出場,33.0,300,2019
2019-07-01,多,,110,44,164,10729,尾盤出場,36.0,330,2019
2019-07-04,多,,144,58,217,10698,移動停利,11.0,80,2019
2019-07-09,空,,132,53,198,10676,尾盤出場,24.0,210,2019
2019-07-10,多,,123,49,185,10724,尾盤出場,10.0,70,2019
2019-07-11,多,,125,50,187,10809,尾盤出場,4.0,10,2019
2019-07-12,多,,121,48,182,10812,尾盤出場,-3.0,-60,2019
2019-07-15,空,,123,49,184,10800,移動停利,50.0,470,2019
2019-07-16,多,,123,49,184,10872,尾盤出場,9.0,60,2019
2019-07-17,空,是,118,47,177,10832,尾盤出場,1.0,-20,2019
2019-07-19,多,,123,49,185,10767,尾盤出場,-27.0,-300,2019
2019-07-22,多,,125,50,188,10755,尾盤出場,41.0,380,2019
2019-08-02,空,,92,37,137,10509,尾盤出場,36.0,330,2019
2019-08-05,空,,96,39,145,10414,尾盤出場,38.0,350,2019
2019-08-07,空,,103,41,154,10325,尾盤出場,-26.0,-290,2019
2019-08-08,多,,101,40,151,10376,移動停利,58.0,550,2019
2019-08-13,空,,108,43,162,10381,移動停利,42.0,390,2019
2019-08-14,多,,116,46,173,10461,移動停利,11.0,80,2019
2019-08-16,空,,130,52,195,10291,停損,-52.0,-550,2019
2019-08-19,多,,131,52,197,10442,尾盤出場,39.0,360,2019
2019-08-20,多,,129,51,193,10491,尾盤出場,35.0,320,2019
2019-08-21,多,是,126,50,189,10516,尾盤出場,12.0,90,2019
2019-08-22,多,,125,50,187,10545,停損,-50.0,-530,2019
2019-08-23,空,,114,46,171,10476,尾盤出場,-21.0,-240,2019
2019-08-26,空,,121,48,181,10321,尾盤出場,16.0,130,2019
2019-08-27,空,,106,42,159,10366,尾盤出場,3.0,0,2019
2019-08-28,多,,106,42,159,10406,移動停利,12.0,90,2019
2019-08-29,多,,103,41,154,10425,尾盤出場,7.0,40,2019
2019-08-30,多,,107,43,160,10532,尾盤出場,46.0,430,2019
2019-09-02,多,,102,41,153,10571,尾盤出場,34.0,310,2019
2019-09-03,空,,98,39,147,10594,尾盤出場,51.0,480,2019
2019-09-04,多,,93,37,140,10572,尾盤出場,71.0,680,2019
2019-09-05,多,,92,37,138,10736,尾盤出場,0.0,-30,2019
2019-09-06,多,,90,36,135,10780,尾盤出場,-13.0,-160,2019
2019-09-10,空,,94,37,140,10795,尾盤出場,51.0,480,2019
2019-09-11,空,,91,36,137,10785,尾盤出場,12.0,90,2019
2019-10-14,多,,96,38,143,11080,尾盤出場,-7.0,-100,2019
2019-10-15,多,,96,38,144,11091,尾盤出場,16.0,130,2019
2019-10-17,多,,95,38,142,11152,尾盤出場,5.0,20,2019
2019-10-18,空,,94,38,141,11168,尾盤出場,20.0,170,2019
2019-10-22,多,,93,37,139,11222,移動停利,10.0,70,2019
2019-10-24,多,,91,37,137,11237,尾盤出場,51.0,480,2019
2019-11-12,多,,90,36,135,11493,尾盤出場,33.0,300,2019
2019-11-14,空,,92,37,138,11481,移動停利,48.0,450,2019
2019-11-18,多,,96,39,144,11537,尾盤出場,57.0,540,2019
2019-11-19,多,,99,40,148,11577,尾盤出場,68.0,650,2019
2019-11-20,空,是,98,39,147,11621,尾盤出場,13.0,100,2019
2019-11-21,空,,105,42,158,11498,移動停利,28.0,250,2019
2019-11-25,空,,94,38,141,11610,尾盤出場,43.0,400,2019
2019-11-26,多,,95,38,143,11628,移動停利,10.0,70,2019
2019-11-27,空,,92,37,139,11611,停損,-37.0,-400,2019
2019-11-28,空,,90,36,135,11646,移動停利,21.0,180,2019
2019-11-29,空,,90,36,134,11592,移動停利,105.0,1020,2019
2019-12-10,空,,89,36,134,11644,尾盤出場,19.0,160,2019
2019-12-12,多,,95,38,142,11774,移動停利,94.0,910,2019
2019-12-16,多,,98,39,147,11944,尾盤出場,12.0,90,2019
2019-12-17,多,,105,42,158,11982,尾盤出場,120.0,1170,2019
2019-12-18,多,是,105,42,158,12078,尾盤出場,41.0,380,2019
2019-12-19,空,,102,41,153,12086,移動停利,44.0,410,2019
2019-12-20,空,,105,42,157,12038,移動停利,67.0,640,2019
2019-12-23,空,,102,41,154,11986,尾盤出場,-35.0,-380,2019
2019-12-24,空,,101,40,152,12026,尾盤出場,42.0,390,2019
2019-12-25,多,,96,39,145,11995,尾盤出場,23.0,200,2019
2019-12-26,空,,94,38,141,12020,移動停利,14.0,110,2019
2019-12-27,多,,95,38,143,12074,尾盤出場,24.0,210,2019
2019-12-30,空,,95,38,142,12080,尾盤出場,12.0,90,2019
2020-01-06,空,,98,39,146,12006,移動停利,34.0,310,2020
2020-01-07,空,,100,40,150,11990,移動停利,86.0,830,2020
2020-01-09,多,,117,47,176,11920,移動停利,58.0,550,2020
2020-01-13,多,,119,48,179,12103,尾盤出場,13.0,100,2020
2020-01-14,多,,121,48,181,12192,尾盤出場,-11.0,-140,2020
2020-01-15,空,是,126,50,189,12155,移動停利,40.0,370,2020
2020-01-17,空,,127,51,191,12091,移動停利,42.0,390,2020
2020-01-20,多,,129,52,194,12125,移動停利,15.0,120,2020
2020-01-30,空,,177,71,266,11741,移動停利,147.0,1440,2020
2020-02-04,多,,197,79,296,11390,移動停利,144.0,1410,2020
2020-02-06,多,,194,78,291,11670,尾盤出場,69.0,660,2020
2020-02-07,空,,192,77,287,11631,尾盤出場,43.0,400,2020
2020-02-10,多,,199,80,299,11462,尾盤出場,104.0,1010,2020
2020-02-11,多,,200,80,300,11653,移動停利,16.0,130,2020
2020-02-12,多,,205,82,308,11674,移動停利,103.0,1000,2020
2020-02-13,空,,202,81,303,11772,尾盤出場,-3.0,-60,2020
2020-02-14,多,,202,81,304,11788,移動停利,44.0,410,2020
2020-02-17,多,,204,82,306,11733,尾盤出場,37.0,340,2020
2020-02-18,空,,208,83,312,11650,尾盤出場,9.0,60,2020
2020-02-19,多,是,167,67,250,11685,移動停利,92.0,890,2020
2020-02-21,多,,150,60,225,11698,移動停利,47.0,440,2020
2020-02-25,多,,149,60,223,11453,尾盤出場,91.0,880,2020
